,symbol,category,strike,ask,bid,due_date,ativo_alvo,volume,type,close,Dif.Book,p.strike,tmoney,Max_dif_book,VI_bid,VI_ask,days_to_maturity,delta_bid,delta_ask,in/on
968,VALEO725,PUT,70.32,3.58,3.12,2024-03-15,VALE3,8300.0,PUT,67.14,0.45999999999999996,4.736371760500436,ATM,0.6714,20.90646379938634,31.004403988606775,12,-1.1539843738899491,-0.036665869256913286,OTM
969,VALEC730,CALL,70.82,0.45,0.44,2024-03-15,VALE3,158700.0,CALL,67.14,0.010000000000000009,5.481084301459625,ATM,0.6714,26.190447580025577,26.42747290593822,12,99.78086217650166,99.79808197757205,OTM
970,VALEP670,PUT,63.23,0.77,0.75,2024-04-19,VALE3,7500.0,PUT,67.14,0.020000000000000018,5.823652070300869,ATM,0.6714,25.066831514670163,25.34426863425661,37,-7.527811136665008e-05,-5.7645744155898626e-05,ITM
971,VALEP675,PUT,63.73,0.87,0.85,2024-04-19,VALE3,11400.0,PUT,67.14,0.020000000000000018,5.07893952934168,ATM,0.6714,24.833383764782976,25.094576193310175,37,-9.441881281269104e-05,-7.360598033301358e-05,ITM
972,VALEP680,PUT,64.23,0.99,0.97,2024-04-19,VALE3,0.0,PUT,67.14,0.020000000000000018,4.334226988382479,ATM,0.6714,24.71475961858345,24.96144222487381,37,-0.00010607112878036062,-8.39335973390476e-05,ITM
973,VALEP685,PUT,64.73,1.12,1.09,2024-04-19,VALE3,3500.0,PUT,67.14,0.030000000000000027,3.5895144474232894,ATM,0.6714,24.44999143277637,24.801984208756647,37,-0.00013659276618671612,-9.806468873607699e-05,ITM
974,VALEP690,PUT,65.23,1.27,1.23,2024-04-19,VALE3,0.0,PUT,67.14,0.040000000000000036,2.8448019064640997,ATM,0.6714,24.275917610769966,24.724497285692376,37,-0.00016130193862817777,-0.00010594949989561897,ITM
975,VALEP695,PUT,65.73,1.43,1.39,2024-04-19,VALE3,600.0,PUT,67.14,0.040000000000000036,2.10008936550491,ATM,0.6714,24.17393910312214,24.605315751968355,37,-0.00017800717275751055,-0.00011902216014991751,ITM
976,VALEP700,PUT,66.23,1.61,1.57,2024-04-19,VALE3,40200.0,PUT,67.14,0.040000000000000036,1.3553768245457203,ATM,0.6714,24.130532975356267,24.547889927700474,37,-0.00018603166868080834,-0.00012611869137924003,ITM
977,VALEP705,PUT,66.73,1.81,1.76,2024-04-19,VALE3,35100.0,PUT,67.14,0.050000000000000044,0.6106642835865305,ATM,0.6714,24.034827773031505,24.542893464623027,37,-0.00020399746127885976,-0.00012720923759923508,ITM
978,VALEP710,PUT,67.23,2.02,1.97,2024-04-19,VALE3,0.0,PUT,67.14,0.050000000000000044,0.13404825737265924,ATM,0.6714,23.986994068244456,24.485010162759,37,-0.00021400483117828273,-0.00013482674361409153,OTM
979,VALED715,CALL,67.73,2.64,2.54,2024-04-19,VALE3,2500.0,CALL,67.14,0.10000000000000009,0.8787607983318491,ATM,0.6714,22.21758890902312,23.200553005166764,37,99.99896664168378,99.99956226446659,OTM
980,VALEP715,PUT,67.73,2.24,2.19,2024-04-19,VALE3,1000.0,PUT,67.14,0.050000000000000266,0.8787607983318491,ATM,0.6714,23.88421414437903,24.375531586496287,37,-0.00023606916611518258,-0.00014992996665297298,OTM
981,VALED741,CALL,68.23,2.39,2.29,2024-04-19,VALE3,2800.0,CALL,67.14,0.10000000000000009,1.6234733392910385,ATM,0.6714,22.188039307043045,23.163506401381888,37,99.99893606664804,99.99954583791387,OTM
982,VALEP741,PUT,68.23,2.49,2.4,2024-04-19,VALE3,2600.0,PUT,67.14,0.0900000000000003,1.6234733392910385,ATM,0.6714,23.531829329717475,24.409845985863953,37,-0.0003264597356777976,-0.00014576238095420635,OTM
983,VALED725,CALL,68.73,2.16,2.06,2024-04-19,VALE3,1500.0,CALL,67.14,0.10000000000000009,2.3681858802502282,ATM,0.6714,22.18906251828197,23.164023843722788,37,99.99893291365673,99.9995443093394,OTM
984,VALEP725,PUT,68.73,2.74,2.69,2024-04-19,VALE3,0.0,PUT,67.14,0.050000000000000266,2.3681858802502282,ATM,0.6714,23.80689411777983,24.294261608669434,37,-0.0002553005253203011,-0.00016295729355908506,OTM
985,VALED730,CALL,69.23,1.93,1.88,2024-04-19,VALE3,13400.0,CALL,67.14,0.050000000000000044,3.112898421209418,ATM,0.6714,22.51746347322378,23.00806177818423,37,99.9991927600975,99.99947470019467,OTM
986,VALED735,CALL,69.73,1.72,1.69,2024-04-19,VALE3,7000.0,CALL,67.14,0.030000000000000027,3.857610962168608,ATM,0.6714,22.59320699717123,22.891486033139905,37,99.99924129575474,99.99941559260014,OTM
987,VALED740,CALL,70.23,1.56,1.51,2024-04-19,VALE3,10300.0,CALL,67.14,0.050000000000000044,4.602323503127797,ATM,0.6714,22.614945636613946,23.12175947762522,37,99.9992527205034,99.99952148466814,OTM
988,VALEP740,PUT,70.23,4.0,3.55,2024-04-19,VALE3,0.0,PUT,67.14,0.4500000000000002,4.602323503127797,ATM,0.6714,23.632711705352264,28.144009076040362,37,-0.00030251617360033123,-3.5338358461700636e-06,OTM
989,VALED745,CALL,70.73,1.4,1.35,2024-04-19,VALE3,0.0,CALL,67.14,0.04999999999999982,5.3470360440869875,ATM,0.6714,22.689444456139263,23.209333121739753,37,99.99929711081865,99.99955571864321,OTM
990,VALES635,PUT,63.57,1.87,1.72,2024-07-19,VALE3,0.0,PUT,67.14,0.15000000000000013,5.317247542448615,ATM,0.6714,25.75067046135167,26.866975187657598,101,-2.220446049250313e-14,0.0,ITM
991,VALES670,PUT,65.07,2.3,2.15,2024-07-19,VALE3,0.0,PUT,67.14,0.1499999999999999,3.0831099195710565,ATM,0.6714,25.518499008139877,26.545323026600425,101,-3.3306690738754696e-14,0.0,ITM
992,VALES680,PUT,66.07,2.63,2.48,2024-07-19,VALE3,0.0,PUT,67.14,0.1499999999999999,1.593684837652677,ATM,0.6714,25.393587971898206,26.374726011396266,101,-4.440892098500626e-14,0.0,ITM
993,VALES690,PUT,67.07,2.99,2.84,2024-07-19,VALE3,0.0,PUT,67.14,0.15000000000000036,0.10425975573429758,ATM,0.6714,25.251865459037997,26.197289811652407,101,-6.661338147750939e-14,0.0,ITM
994,VALES675,PUT,67.57,3.19,3.04,2024-07-19,VALE3,5600.0,PUT,67.14,0.1499999999999999,0.6404527852248921,ATM,0.6714,25.228045642566173,26.158895377087877,101,-6.661338147750939e-14,-1.1102230246251565e-14,OTM
995,VALEV635,PUT,63.57,2.68,2.5,2024-10-18,VALE3,0.0,PUT,67.14,0.18000000000000016,5.317247542448615,ATM,0.6714,27.776672208468856,28.816851710455914,166,0.0,0.0,ITM
996,VALEV645,PUT,64.57,2.98,2.8,2024-10-18,VALE3,0.0,PUT,67.14,0.18000000000000016,3.827822460530246,ATM,0.6714,27.710287431043497,28.70680019451408,166,0.0,0.0,ITM
997,VALEV655,PUT,65.57,3.3,3.12,2024-10-18,VALE3,0.0,PUT,67.14,0.17999999999999972,2.338397378611867,ATM,0.6714,27.629884356006112,28.589225431631426,166,0.0,0.0,ITM
998,VALEV665,PUT,66.57,3.64,3.46,2024-10-18,VALE3,0.0,PUT,67.14,0.18000000000000016,0.8489722966934873,ATM,0.6714,27.535096168988083,28.462981921669943,166,0.0,0.0,ITM
999,VALEV675,PUT,67.57,4.01,3.83,2024-10-18,VALE3,0.0,PUT,67.14,0.17999999999999972,0.6404527852248921,ATM,0.6714,27.475920828783668,28.377311552051708,166,0.0,0.0,OTM
1000,ABEVO132,PUT,12.65,0.07,0.06,2024-03-15,ABEV3,500.0,PUT,13.29,0.010000000000000009,4.815650865312256,ATM,0.1329,25.228148933485972,26.646345108789216,12,-0.28675461384608525,-0.17684174135954578,ITM
1001,ABEVC135,CALL,12.9,0.61,0.58,2024-03-15,ABEV3,4200.0,CALL,13.29,0.030000000000000027,2.9345372460496524,ATM,0.1329,26.00290823389419,29.13567137938123,12,99.77678502648146,99.92749523885237,ITM
1002,ABEVO135,PUT,12.9,0.11,0.1,2024-03-15,ABEV3,105400.0,PUT,13.29,0.009999999999999995,2.9345372460496524,ATM,0.1329,23.714229150783094,24.81111648235498,12,-0.4740216039477607,-0.3327769947032766,ITM
1003,ABEVC137,CALL,13.15,0.42,0.4,2024-03-15,ABEV3,3600.0,CALL,13.29,0.019999999999999962,1.053423626787049,ATM,0.1329,24.615991529520933,26.432171893770406,12,99.64144633843723,99.80537904528833,ITM
1004,ABEVO137,PUT,13.15,0.17,0.16,2024-03-15,ABEV3,3900.0,PUT,13.29,0.010000000000000009,1.053423626787049,ATM,0.1329,21.892262085369367,22.81162774603531,12,-0.8378883103022816,-0.6348508419975141,ITM
1005,ABEVC140,CALL,13.4,0.27,0.26,2024-03-15,ABEV3,51500.0,CALL,13.29,0.010000000000000009,0.8276899924755547,ATM,0.1329,24.063717795994513,24.928359413797594,12,99.5667772110354,99.67297445261792,OTM
1006,ABEVO140,PUT,13.4,0.27,0.25,2024-03-15,ABEV3,400.0,PUT,13.29,0.020000000000000018,0.8276899924755547,ATM,0.1329,19.877052482220105,21.60716123811442,12,-1.5075579604904576,-0.9213544717488142,OTM
1007,ABEVC142,CALL,13.65,0.16,0.15,2024-03-15,ABEV3,20700.0,CALL,13.29,0.010000000000000009,2.7088036117381584,ATM,0.1329,23.053576759949916,23.986482554611268,12,99.39822785146734,99.55131834072955,OTM
1008,ABEVC145,CALL,13.9,0.1,0.08,2024-03-15,ABEV3,0.0,CALL,13.29,0.020000000000000004,4.589917231000761,ATM,0.1329,22.581830804729066,24.852305231139386,12,99.29726030798386,99.65777999930727,OTM
1009,ABEVD140,CALL,12.73,0.93,0.9,2024-04-19,ABEV3,0.0,CALL,13.29,0.030000000000000027,4.213694507148222,ATM,0.1329,20.534043169957407,22.51136707551658,37,99.99595415019475,99.99921927521265,ITM
1010,ABEVP140,PUT,12.73,0.13,0.11,2024-04-19,ABEV3,0.0,PUT,13.29,0.020000000000000004,4.213694507148222,ATM,0.1329,19.05137158123261,20.435575798764358,37,-0.012699967177909333,-0.004375581426441233,ITM
1011,ABEVP129,PUT,12.98,0.18,0.17,2024-04-19,ABEV3,6400.0,PUT,13.29,0.009999999999999981,2.332580887885619,ATM,0.1329,18.823800227805926,19.407686242511893,37,-0.015192488654947045,-0.009816429446973807,ITM
1012,ABEVD145,CALL,13.23,0.56,0.53,2024-04-19,ABEV3,0.0,CALL,13.29,0.030000000000000027,0.4514672686230152,ATM,0.1329,18.68315046689908,20.237242181187483,37,99.9829790757108,99.99477603532956,ITM
1013,ABEVP134,PUT,13.48,0.36,0.33,2024-04-19,ABEV3,0.0,PUT,13.29,0.02999999999999997,1.4296463506395884,ATM,0.1329,17.014229989427974,18.49434311091531,37,-0.055687302153584195,-0.01973213679532515,OTM
1014,ABEVD150,CALL,13.73,0.29,0.27,2024-04-19,ABEV3,0.0,CALL,13.29,0.019999999999999962,3.310759969902192,ATM,0.1329,17.95130541104378,18.954030060628256,37,99.97058359605523,99.98578349470928,OTM
1015,ABEVD146,CALL,13.98,0.2,0.18,2024-04-19,ABEV3,100.0,CALL,13.29,0.020000000000000018,5.191873589164795,ATM,0.1329,17.671366890925817,18.762588279335734,37,99.96383665456119,99.98346375019783,OTM
1016,BRFSO150,PUT,15.0,0.37,0.35,2024-03-15,BRFS3,40000.0,PUT,15.72,0.020000000000000018,4.580152671755729,ATM,0.1572,50.729842355850685,52.4033238681063,12,-1.5140981246553054e-06,-5.256440616108193e-07,ITM
1017,BRFSC152,CALL,15.25,1.0,0.97,2024-03-15,BRFS3,58600.0,CALL,15.72,0.030000000000000027,2.9898218829516576,ATM,0.1572,48.95360575822521,51.31095847196274,12,99.99999546963458,99.99999893854192,ITM
1018,BRFSO155,PUT,15.5,0.56,0.53,2024-03-15,BRFS3,0.0,PUT,15.72,0.030000000000000027,1.3994910941475867,ATM,0.1572,49.500422254781896,51.7520123529878,12,-3.281536042898381e-06,-8.100705772839945e-07,ITM
1019,BRFSC157,CALL,15.75,0.73,0.69,2024-03-15,BRFS3,1900.0,CALL,15.72,0.040000000000000036,0.19083969465648445,ATM,0.1572,48.52133963231701,51.455068203332786,12,99.99999403085312,99.99999901443131,OTM
1020,BRFSC160,CALL,16.0,0.6,0.58,2024-03-15,BRFS3,10400.0,CALL,15.72,0.020000000000000018,1.7811704834605555,ATM,0.1572,48.882951712071275,50.34696558539201,12,99.99999515422783,99.9999980150435,OTM
1021,BRFSC162,CALL,16.25,0.52,0.48,2024-03-15,BRFS3,17200.0,CALL,15.72,0.040000000000000036,3.371501272264627,ATM,0.1572,48.929809854526155,51.9104125381666,12,99.99999525102275,99.9999992494427,OTM
1022,BRFSC165,CALL,16.5,0.43,0.39,2024-03-15,BRFS3,6000.0,CALL,15.72,0.03999999999999998,4.961832061068698,ATM,0.1572,48.700639600625315,51.795492221486384,12,99.99999450738004,99.99999918620473,OTM
1023,BRFSP150,PUT,15.0,0.69,0.66,2024-04-19,BRFS3,21700.0,PUT,15.72,0.029999999999999916,4.580152671755729,ATM,0.1572,46.2078732638646,47.58481611653067,37,0.0,0.0,ITM
1024,BRFSD152,CALL,15.25,1.44,1.41,2024-04-19,BRFS3,11000.0,CALL,15.72,0.030000000000000027,2.9898218829516576,ATM,0.1572,43.050667885105206,44.38438726087405,37,99.99999999999999,100.0,ITM
1025,BRFSP155,PUT,15.5,0.9,0.86,2024-04-19,BRFS3,0.0,PUT,15.72,0.040000000000000036,1.3994910941475867,ATM,0.1572,45.71211564899102,47.43424033320607,37,0.0,0.0,ITM
1026,BRFSD157,CALL,15.75,1.17,1.13,2024-04-19,BRFS3,0.0,CALL,15.72,0.040000000000000036,0.19083969465648445,ATM,0.1572,42.4643071389803,44.15338163502553,37,99.99999999999997,100.0,OTM
1027,BRFSD162,CALL,16.25,0.94,0.9,2024-04-19,BRFS3,0.0,CALL,15.72,0.039999999999999925,3.371501272264627,ATM,0.1572,42.408890552132014,44.07370169559861,37,99.99999999999997,100.0,OTM
1028,COGNO240,PUT,2.4,0.07,0.05,2024-03-15,COGN3,0.0,PUT,2.51,0.020000000000000004,4.382470119521908,ATM,0.025099999999999997,46.752226525007536,57.12984139373991,12,-1.645215274015399e-05,-2.224500583736244e-08,ITM
1029,COGNO245,PUT,2.45,0.09,0.07,2024-03-15,COGN3,0.0,PUT,2.51,0.01999999999999999,2.3904382470119367,ATM,0.025099999999999997,47.59005596912784,57.21301215032809,12,-1.0216947687879951e-05,-2.1214641154898572e-08,ITM
1030,COGNC250,CALL,2.5,0.14,0.12,2024-03-15,COGN3,0.0,CALL,2.51,0.020000000000000018,0.39840637450198363,ATM,0.025099999999999997,49.64396538051903,58.884828320550675,12,99.9999969774792,99.99999999343201,ITM
1031,COGNO250,PUT,2.5,0.11,0.09,2024-03-15,COGN3,100.0,PUT,2.51,0.020000000000000004,0.39840637450198363,ATM,0.025099999999999997,46.573249896272614,55.815945361377096,12,-1.8627115883074197e-05,-5.617865062035321e-08,ITM
1032,COGNC260,CALL,2.6,0.1,0.08,2024-03-15,COGN3,0.0,CALL,2.51,0.020000000000000004,3.58565737051794,ATM,0.025099999999999997,51.439005643869976,60.74803931717015,12,99.99999898716473,99.99999999827432,OTM
1033,COGNO260,PUT,2.6,0.17,0.15,2024-03-15,COGN3,0.0,PUT,2.51,0.020000000000000018,3.58565737051794,ATM,0.025099999999999997,48.57537434964762,57.91363421010672,12,-5.879922571061513e-06,-1.3374912288810492e-08,OTM
1034,COGND245,CALL,2.45,0.27,0.25,2024-04-19,COGN3,0.0,CALL,2.51,0.020000000000000018,2.3904382470119367,ATM,0.025099999999999997,52.18212304417469,57.63269751535858,37,100.0,100.0,ITM
1035,COGNP249,PUT,2.5,0.18,0.16,2024-04-19,COGN3,0.0,PUT,2.51,0.01999999999999999,0.39840637450198363,ATM,0.025099999999999997,48.612890548269675,53.933598840035515,37,0.0,0.0,ITM
1036,COGND255,CALL,2.55,0.21,0.19,2024-04-19,COGN3,0.0,CALL,2.51,0.01999999999999999,1.5936254980079698,ATM,0.025099999999999997,49.37809028453467,54.61842311557403,37,100.0,100.0,OTM
1037,COGNP260,PUT,2.6,0.23,0.21,2024-04-19,COGN3,0.0,PUT,2.51,0.020000000000000018,3.58565737051794,ATM,0.025099999999999997,47.91903989496685,53.13162115095514,37,0.0,0.0,OTM
1038,COGND265,CALL,2.65,0.17,0.15,2024-04-19,COGN3,0.0,CALL,2.51,0.020000000000000018,5.577689243027894,ATM,0.025099999999999997,49.81318469179127,55.04592352465876,37,100.0,100.0,OTM
1039,B3SAO119,PUT,11.78,0.06,0.05,2024-03-15,B3SA3,0.0,PUT,12.53,0.009999999999999995,5.98563447725459,ATM,0.1253,27.82558830404693,29.511437555129344,12,-0.11554275195719832,-0.06181331517391975,ITM
1040,B3SAO121,PUT,12.03,0.11,0.09,2024-03-15,B3SA3,14800.0,PUT,12.53,0.020000000000000004,3.9904229848363926,ATM,0.1253,27.06728145178305,29.54763703075368,12,-0.15327920299542663,-0.06166645324600095,ITM
1041,B3SAC124,CALL,12.28,0.5,0.47,2024-03-15,B3SA3,30800.0,CALL,12.53,0.030000000000000027,1.9952114924181963,ATM,0.1253,26.447758315235415,29.489739380060097,12,99.80744480690447,99.93625231777668,ITM
1042,B3SAO124,PUT,12.28,0.17,0.15,2024-03-15,B3SA3,53600.0,PUT,12.53,0.020000000000000018,1.9952114924181963,ATM,0.1253,25.99734500151129,28.037759831551906,12,-0.22483354668669797,-0.10944061195327093,ITM
1043,B3SAC126,CALL,12.53,0.36,0.32,2024-03-15,B3SA3,300.0,CALL,12.53,0.03999999999999998,0.0,ATM,0.1253,26.226408259164224,29.91910487874462,12,99.7898246676522,99.94531866288699,ITM
1044,B3SAC129,CALL,12.78,0.23,0.2,2024-03-15,B3SA3,12400.0,CALL,12.53,0.03,1.9952114924181963,ATM,0.1253,25.63149154157428,28.44597004759828,12,99.73973844132875,99.90369285967456,OTM
1045,B3SAO129,PUT,12.78,0.41,0.38,2024-03-15,B3SA3,0.0,PUT,12.53,0.02999999999999997,1.9952114924181963,ATM,0.1253,25.469686946049798,28.28516546467479,12,-0.2748395667148018,-0.10217654377104868,OTM
1046,B3SAC132,CALL,13.03,0.14,0.13,2024-03-15,B3SA3,82500.0,CALL,12.53,0.010000000000000009,3.9904229848363926,ATM,0.1253,26.763194622469396,27.822328935309297,12,99.82176861761815,99.87776462587598,OTM
1047,B3SAC134,CALL,13.28,0.09,0.07,2024-03-15,B3SA3,0.0,CALL,12.53,0.01999999999999999,5.98563447725459,ATM,0.1253,26.093441335427208,28.731762436930037,12,99.77284278980764,99.9115421488805,OTM
1048,B3SAO134,PUT,13.28,0.77,0.74,2024-03-15,B3SA3,7900.0,PUT,12.53,0.030000000000000027,5.98563447725459,ATM,0.1253,24.824254291440734,28.85286228097178,12,-0.34794399493202066,-0.0845537839363919,OTM
1049,B3SAP119,PUT,11.84,0.19,0.17,2024-04-19,B3SA3,1000.0,PUT,12.53,0.01999999999999999,5.506783719074218,ATM,0.1253,26.560856949526464,27.947215903042395,37,-1.7349221936857617e-05,-4.133288833418902e-06,ITM
1050,B3SAD125,CALL,12.34,0.72,0.7,2024-04-19,B3SA3,14700.0,CALL,12.53,0.020000000000000018,1.5163607342378254,ATM,0.1253,25.394908296403816,26.51285009854564,37,99.99994381927546,99.99998139470864,ITM
1051,B3SAP125,PUT,12.34,0.35,0.32,2024-04-19,B3SA3,0.0,PUT,12.53,0.02999999999999997,1.5163607342378254,ATM,0.1253,26.074972586466505,27.746101445757116,37,-2.8835018572870297e-05,-5.221575505309772e-06,ITM
1052,B3SAP126,PUT,12.59,0.5,0.38,2024-04-19,B3SA3,0.0,PUT,12.53,0.12,0.4788507581803711,ATM,0.1253,23.60540151429159,29.957630483754695,37,-0.000303647432842169,-4.717764401362956e-07,OTM
1053,B3SAD130,CALL,12.84,0.45,0.43,2024-04-19,B3SA3,1000.0,CALL,12.53,0.020000000000000018,2.474062250598567,ATM,0.1253,24.875276039070464,25.920000393328273,37,99.99990557244871,99.99996568301701,OTM
1054,B3SAP130,PUT,12.84,0.58,0.55,2024-04-19,B3SA3,0.0,PUT,12.53,0.029999999999999916,2.474062250598567,ATM,0.1253,25.938138391744403,27.50492387590604,37,-3.370766713528539e-05,-6.8625762406071544e-06,OTM
1055,B3SAD131,CALL,13.09,0.35,0.32,2024-04-19,B3SA3,0.0,CALL,12.53,0.02999999999999997,4.469273743016764,ATM,0.1253,24.35978179869758,25.969534391808246,37,99.99984505382162,99.99996699401325,OTM
1056,B3SAQ120,PUT,11.84,0.28,0.2,2024-05-17,B3SA3,1200.0,PUT,12.53,0.08000000000000002,5.506783719074218,ATM,0.1253,24.72666940318771,29.090864140336535,56,-2.687335243223288e-07,-3.3777425301195763e-10,ITM
1057,BBDCC135,CALL,13.48,0.75,0.72,2024-03-15,BBDC4,54800.0,CALL,14.08,0.030000000000000027,4.261363636363634,ATM,0.1408,21.279414382946314,25.27685343347826,12,99.01577097743623,99.71695014772001,ITM
1058,BBDCO135,PUT,13.48,0.08,0.07,2024-03-15,BBDC4,90700.0,PUT,14.08,0.009999999999999995,4.261363636363634,ATM,0.1408,24.27209356812141,25.526327932680292,12,-0.39357106564011923,-0.26035843892810995,ITM
1059,BBDCC14,CALL,13.73,0.55,0.52,2024-03-15,BBDC4,18600.0,CALL,14.08,0.030000000000000027,2.485795454545452,ATM,0.1408,21.057217685318825,24.07215810327308,12,98.9393581719128,99.5759547834859,ITM
1060,BBDCO14,PUT,13.73,0.13,0.12,2024-03-15,BBDC4,27400.0,PUT,14.08,0.010000000000000009,2.485795454545452,ATM,0.1408,23.41731394429447,24.40076371503942,12,-0.521837629826083,-0.3814359882207685,ITM
1061,BBDCC139,CALL,13.98,0.38,0.36,2024-03-15,BBDC4,97700.0,CALL,14.08,0.020000000000000018,0.7102272727272702,ATM,0.1408,21.63267452975715,23.32916795867071,12,99.09352606501206,99.45809087201522,ITM
1062,BBDCO139,PUT,13.98,0.22,0.2,2024-03-15,BBDC4,32700.0,PUT,14.08,0.01999999999999999,0.7102272727272702,ATM,0.1408,22.87975737022133,24.57069135580941,12,-0.6229205754937572,-0.36459517439797473,ITM
1063,BBDCC15,CALL,14.23,0.25,0.24,2024-03-15,BBDC4,42900.0,CALL,14.08,0.010000000000000009,1.0653409090909116,ATM,0.1408,22.411748668044407,23.230210850514258,12,99.27423347546355,99.43549649568284,OTM
1064,BBDCO15,PUT,14.23,0.34,0.32,2024-03-15,BBDC4,56400.0,PUT,14.08,0.020000000000000018,1.0653409090909116,ATM,0.1408,22.90517994368691,24.541476344328046,12,-0.624284250035001,-0.371737952907758,OTM
1065,BBDCC154,CALL,14.48,0.16,0.15,2024-03-15,BBDC4,173000.0,CALL,14.08,0.010000000000000009,2.8409090909090935,ATM,0.1408,22.788652682716037,23.680293322761496,12,99.3465618979836,99.5050642143595,OTM
1066,BBDCO154,PUT,14.48,0.5,0.47,2024-03-15,BBDC4,1500.0,PUT,14.08,0.030000000000000027,2.8409090909090935,ATM,0.1408,22.552444131213626,25.213786978683423,12,-0.7023293712330902,-0.30077800986997305,OTM
1067,BBDCC16,CALL,14.73,0.1,0.09,2024-03-15,BBDC4,100000.0,CALL,14.08,0.010000000000000009,4.616477272727275,ATM,0.1408,23.240705362281815,24.314088767897925,12,99.42630783587612,99.5920138399548,OTM
1068,BBDCO16,PUT,14.73,0.73,0.63,2024-03-15,BBDC4,0.0,PUT,14.08,0.09999999999999998,4.616477272727275,ATM,0.1408,19.639895948596994,30.200578562282953,12,-1.6437444333776696,-0.050250924982886414,OTM
1069,BBDCP133,PUT,13.38,0.18,0.16,2024-04-19,BBDC4,0.0,PUT,14.08,0.01999999999999999,4.971590909090904,ATM,0.1408,23.451677863194938,24.70930687912944,37,-0.00033881489044373936,-0.00010624786856983093,ITM
1070,BBDCD13,CALL,13.63,0.88,0.86,2024-04-19,BBDC4,2000.0,CALL,14.08,0.020000000000000018,3.196022727272722,ATM,0.1408,21.1723867148283,22.305616294517108,37,99.9975718417051,99.99906235385299,ITM
1071,BBDCP13,PUT,13.63,0.24,0.22,2024-04-19,BBDC4,0.0,PUT,14.08,0.01999999999999999,3.196022727272722,ATM,0.1408,23.048129378495354,24.15217634710084,37,-0.0004905065236759931,-0.00018056289968759742,ITM
1072,BBDCP154,PUT,13.88,0.32,0.3,2024-04-19,BBDC4,1600.0,PUT,14.08,0.020000000000000018,1.4204545454545403,ATM,0.1408,22.841023842880556,23.843435284166393,37,-0.0005944565663607015,-0.0002421064442592602,ITM
1073,BBDCD146,CALL,14.13,0.56,0.55,2024-04-19,BBDC4,23300.0,CALL,14.08,0.010000000000000009,0.3551136363636414,ATM,0.1408,21.212438254792783,21.686332266013146,37,99.99760522692743,99.99838366278286,OTM
1074,BBDCP146,PUT,14.13,0.42,0.39,2024-04-19,BBDC4,20300.0,PUT,14.08,0.02999999999999997,0.3551136363636414,ATM,0.1408,22.230087673181735,23.649730124317582,37,-0.0010195606202967333,-0.0002915036147244088,OTM
1075,BBDCD143,CALL,14.38,0.44,0.43,2024-04-19,BBDC4,13000.0,CALL,14.08,0.010000000000000009,2.1306818181818232,ATM,0.1408,21.39858938203602,21.863240677673073,37,99.99792689800637,99.99859419427935,OTM
1076,BBDCP143,PUT,14.38,0.54,0.51,2024-04-19,BBDC4,16800.0,PUT,14.08,0.030000000000000027,2.1306818181818232,ATM,0.1408,22.122316780257645,23.516193223703304,37,-0.0011283309078069514,-0.0003319622740471928,OTM
