symbol,category,strike,due_date,ativo_alvo,type,close
PETRF260,CALL,21.95,2024-06-21,PETR4,CALL,37.31
PETRR260,PUT,21.95,2024-06-21,PETR4,PUT,37.31
PETRF262,CALL,22.2,2024-06-21,PETR4,CALL,37.31
PETRR262,PUT,22.2,2024-06-21,PETR4,PUT,37.31
PETRF355,CALL,22.45,2024-06-21,PETR4,CALL,37.31
PETRR355,PUT,22.45,2024-06-21,PETR4,PUT,37.31
PETRF268,CALL,22.7,2024-06-21,PETR4,CALL,37.31
PETRR268,PUT,22.7,2024-06-21,PETR4,PUT,37.31
PETRF282,CALL,22.95,2024-06-21,PETR4,CALL,37.31
PETRR282,PUT,22.95,2024-06-21,PETR4,PUT,37.31
PETRF265,CALL,23.2,2024-06-21,PETR4,CALL,37.31
PETRR265,PUT,23.2,2024-06-21,PETR4,PUT,37.31
PETRF264,CALL,23.7,2024-06-21,PETR4,CALL,37.31
PETRR264,PUT,23.7,2024-06-21,PETR4,PUT,37.31
PETRF2,CALL,23.95,2024-06-21,PETR4,CALL,37.31
PETRR2,PUT,23.95,2024-06-21,PETR4,PUT,37.31
PETRF280,CALL,24.2,2024-06-21,PETR4,CALL,37.31
PETRR280,PUT,24.2,2024-06-21,PETR4,PUT,37.31
PETRF285,CALL,24.45,2024-06-21,PETR4,CALL,37.31
PETRR285,PUT,24.45,2024-06-21,PETR4,PUT,37.31
PETRF271,CALL,24.7,2024-06-21,PETR4,CALL,37.31
PETRR271,PUT,24.7,2024-06-21,PETR4,PUT,37.31
PETRF289,CALL,24.95,2024-06-21,PETR4,CALL,37.31
PETRR289,PUT,24.95,2024-06-21,PETR4,PUT,37.31
PETRF279,CALL,25.2,2024-06-21,PETR4,CALL,37.31
PETRR279,PUT,25.2,2024-06-21,PETR4,PUT,37.31
PETRF295,CALL,25.45,2024-06-21,PETR4,CALL,37.31
PETRR295,PUT,25.45,2024-06-21,PETR4,PUT,37.31
PETRF297,CALL,25.7,2024-06-21,PETR4,CALL,37.31
PETRR297,PUT,25.7,2024-06-21,PETR4,PUT,37.31
PETRF300,CALL,25.95,2024-06-21,PETR4,CALL,37.31
PETRR300,PUT,25.95,2024-06-21,PETR4,PUT,37.31
PETRF288,CALL,26.2,2024-06-21,PETR4,CALL,37.31
PETRR288,PUT,26.2,2024-06-21,PETR4,PUT,37.31
PETRF305,CALL,26.45,2024-06-21,PETR4,CALL,37.31
PETRR305,PUT,26.45,2024-06-21,PETR4,PUT,37.31
PETRF294,CALL,26.7,2024-06-21,PETR4,CALL,37.31
PETRR294,PUT,26.7,2024-06-21,PETR4,PUT,37.31
PETRF309,CALL,26.95,2024-06-21,PETR4,CALL,37.31
PETRR309,PUT,26.95,2024-06-21,PETR4,PUT,37.31
PETRF299,CALL,27.2,2024-06-21,PETR4,CALL,37.31
PETRR299,PUT,27.2,2024-06-21,PETR4,PUT,37.31
PETRF302,CALL,27.45,2024-06-21,PETR4,CALL,37.31
PETRR302,PUT,27.45,2024-06-21,PETR4,PUT,37.31
PETRF317,CALL,27.7,2024-06-21,PETR4,CALL,37.31
PETRR317,PUT,27.7,2024-06-21,PETR4,PUT,37.31
PETRF308,CALL,27.95,2024-06-21,PETR4,CALL,37.31
PETRR308,PUT,27.95,2024-06-21,PETR4,PUT,37.31
PETRF322,CALL,28.2,2024-06-21,PETR4,CALL,37.31
PETRR322,PUT,28.2,2024-06-21,PETR4,PUT,37.31
PETRF325,CALL,28.45,2024-06-21,PETR4,CALL,37.31
PETRR325,PUT,28.45,2024-06-21,PETR4,PUT,37.31
PETRF315,CALL,28.7,2024-06-21,PETR4,CALL,37.31
PETRR315,PUT,28.7,2024-06-21,PETR4,PUT,37.31
PETRF332,CALL,29.2,2024-06-21,PETR4,CALL,37.31
PETRR332,PUT,29.2,2024-06-21,PETR4,PUT,37.31
PETRF335,CALL,29.45,2024-06-21,PETR4,CALL,37.31
PETRR335,PUT,29.45,2024-06-21,PETR4,PUT,37.31
PETRF327,CALL,29.7,2024-06-21,PETR4,CALL,37.31
PETRR327,PUT,29.7,2024-06-21,PETR4,PUT,37.31
PETRF314,CALL,29.95,2024-06-21,PETR4,CALL,37.31
PETRR314,PUT,29.95,2024-06-21,PETR4,PUT,37.31
PETRF342,CALL,30.2,2024-06-21,PETR4,CALL,37.31
PETRR342,PUT,30.2,2024-06-21,PETR4,PUT,37.31
PETRF337,CALL,30.45,2024-06-21,PETR4,CALL,37.31
PETRR337,PUT,30.45,2024-06-21,PETR4,PUT,37.31
PETRF347,CALL,30.7,2024-06-21,PETR4,CALL,37.31
PETRR347,PUT,30.7,2024-06-21,PETR4,PUT,37.31
PETRF362,CALL,30.95,2024-06-21,PETR4,CALL,37.31
PETRR362,PUT,30.95,2024-06-21,PETR4,PUT,37.31
PETRF339,CALL,31.2,2024-06-21,PETR4,CALL,37.31
PETRR339,PUT,31.2,2024-06-21,PETR4,PUT,37.31
PETRF354,CALL,31.45,2024-06-21,PETR4,CALL,37.31
PETRR354,PUT,31.45,2024-06-21,PETR4,PUT,37.31
PETRF352,CALL,31.7,2024-06-21,PETR4,CALL,37.31
PETRR352,PUT,31.7,2024-06-21,PETR4,PUT,37.31
PETRF357,CALL,31.95,2024-06-21,PETR4,CALL,37.31
PETRR357,PUT,31.95,2024-06-21,PETR4,PUT,37.31
PETRF349,CALL,32.2,2024-06-21,PETR4,CALL,37.31
PETRR349,PUT,32.2,2024-06-21,PETR4,PUT,37.31
PETRF035,CALL,32.45,2024-06-21,PETR4,CALL,37.31
PETRR035,PUT,32.45,2024-06-21,PETR4,PUT,37.31
PETRF635,CALL,32.7,2024-06-21,PETR4,CALL,37.31
PETRR635,PUT,32.7,2024-06-21,PETR4,PUT,37.31
PETRF583,CALL,32.95,2024-06-21,PETR4,CALL,37.31
PETRR583,PUT,32.95,2024-06-21,PETR4,PUT,37.31
PETRF359,CALL,33.2,2024-06-21,PETR4,CALL,37.31
PETRR359,PUT,33.2,2024-06-21,PETR4,PUT,37.31
PETRF363,CALL,33.45,2024-06-21,PETR4,CALL,37.31
PETRR363,PUT,33.45,2024-06-21,PETR4,PUT,37.31
PETRF364,CALL,33.7,2024-06-21,PETR4,CALL,37.31
PETRR364,PUT,33.7,2024-06-21,PETR4,PUT,37.31
PETRF367,CALL,33.95,2024-06-21,PETR4,CALL,37.31
PETRR367,PUT,33.95,2024-06-21,PETR4,PUT,37.31
PETRF369,CALL,34.2,2024-06-21,PETR4,CALL,37.31
PETRR369,PUT,34.2,2024-06-21,PETR4,PUT,37.31
PETRF372,CALL,34.45,2024-06-21,PETR4,CALL,37.31
PETRR372,PUT,34.45,2024-06-21,PETR4,PUT,37.31
PETRF374,CALL,34.7,2024-06-21,PETR4,CALL,37.31
PETRR374,PUT,34.7,2024-06-21,PETR4,PUT,37.31
PETRF377,CALL,34.95,2024-06-21,PETR4,CALL,37.31
PETRR377,PUT,34.95,2024-06-21,PETR4,PUT,37.31
PETRF379,CALL,35.2,2024-06-21,PETR4,CALL,37.31
PETRR379,PUT,35.2,2024-06-21,PETR4,PUT,37.31
PETRF382,CALL,35.45,2024-06-21,PETR4,CALL,37.31
PETRR382,PUT,35.45,2024-06-21,PETR4,PUT,37.31
PETRF384,CALL,35.7,2024-06-21,PETR4,CALL,37.31
PETRR384,PUT,35.7,2024-06-21,PETR4,PUT,37.31
PETRF387,CALL,35.95,2024-06-21,PETR4,CALL,37.31
PETRR387,PUT,35.95,2024-06-21,PETR4,PUT,37.31
PETRF389,CALL,36.2,2024-06-21,PETR4,CALL,37.31
PETRR389,PUT,36.2,2024-06-21,PETR4,PUT,37.31
PETRF392,CALL,36.45,2024-06-21,PETR4,CALL,37.31
PETRR392,PUT,36.45,2024-06-21,PETR4,PUT,37.31
PETRF394,CALL,36.7,2024-06-21,PETR4,CALL,37.31
PETRR394,PUT,36.7,2024-06-21,PETR4,PUT,37.31
PETRF410,CALL,36.95,2024-06-21,PETR4,CALL,37.31
PETRR410,PUT,36.95,2024-06-21,PETR4,PUT,37.31
PETRF399,CALL,37.2,2024-06-21,PETR4,CALL,37.31
PETRR399,PUT,37.2,2024-06-21,PETR4,PUT,37.31
PETRF402,CALL,37.45,2024-06-21,PETR4,CALL,37.31
PETRR402,PUT,37.45,2024-06-21,PETR4,PUT,37.31
PETRF404,CALL,37.7,2024-06-21,PETR4,CALL,37.31
PETRR404,PUT,37.7,2024-06-21,PETR4,PUT,37.31
PETRF407,CALL,37.95,2024-06-21,PETR4,CALL,37.31
PETRR407,PUT,37.95,2024-06-21,PETR4,PUT,37.31
PETRF409,CALL,38.2,2024-06-21,PETR4,CALL,37.31
PETRR409,PUT,38.2,2024-06-21,PETR4,PUT,37.31
PETRF515,CALL,38.45,2024-06-21,PETR4,CALL,37.31
PETRR515,PUT,38.45,2024-06-21,PETR4,PUT,37.31
PETRF414,CALL,38.7,2024-06-21,PETR4,CALL,37.31
PETRR414,PUT,38.7,2024-06-21,PETR4,PUT,37.31
PETRF417,CALL,38.95,2024-06-21,PETR4,CALL,37.31
PETRR417,PUT,38.95,2024-06-21,PETR4,PUT,37.31
PETRF419,CALL,39.2,2024-06-21,PETR4,CALL,37.31
PETRR419,PUT,39.2,2024-06-21,PETR4,PUT,37.31
PETRF422,CALL,39.45,2024-06-21,PETR4,CALL,37.31
PETRR422,PUT,39.45,2024-06-21,PETR4,PUT,37.31
PETRF424,CALL,39.7,2024-06-21,PETR4,CALL,37.31
PETRR424,PUT,39.7,2024-06-21,PETR4,PUT,37.31
PETRF440,CALL,39.95,2024-06-21,PETR4,CALL,37.31
PETRR440,PUT,39.95,2024-06-21,PETR4,PUT,37.31
PETRF429,CALL,40.2,2024-06-21,PETR4,CALL,37.31
PETRR429,PUT,40.2,2024-06-21,PETR4,PUT,37.31
PETRF432,CALL,40.45,2024-06-21,PETR4,CALL,37.31
PETRR432,PUT,40.45,2024-06-21,PETR4,PUT,37.31
PETRF434,CALL,40.7,2024-06-21,PETR4,CALL,37.31
PETRR434,PUT,40.7,2024-06-21,PETR4,PUT,37.31
PETRF437,CALL,40.95,2024-06-21,PETR4,CALL,37.31
PETRR437,PUT,40.95,2024-06-21,PETR4,PUT,37.31
PETRF439,CALL,41.2,2024-06-21,PETR4,CALL,37.31
PETRR439,PUT,41.2,2024-06-21,PETR4,PUT,37.31
PETRF442,CALL,41.45,2024-06-21,PETR4,CALL,37.31
PETRR442,PUT,41.45,2024-06-21,PETR4,PUT,37.31
PETRF444,CALL,41.7,2024-06-21,PETR4,CALL,37.31
PETRR444,PUT,41.7,2024-06-21,PETR4,PUT,37.31
PETRF447,CALL,41.95,2024-06-21,PETR4,CALL,37.31
PETRR447,PUT,41.95,2024-06-21,PETR4,PUT,37.31
PETRF449,CALL,42.2,2024-06-21,PETR4,CALL,37.31
PETRR449,PUT,42.2,2024-06-21,PETR4,PUT,37.31
PETRF452,CALL,42.45,2024-06-21,PETR4,CALL,37.31
PETRR452,PUT,42.45,2024-06-21,PETR4,PUT,37.31
PETRF454,CALL,42.7,2024-06-21,PETR4,CALL,37.31
PETRR454,PUT,42.7,2024-06-21,PETR4,PUT,37.31
PETRF457,CALL,42.95,2024-06-21,PETR4,CALL,37.31
PETRR457,PUT,42.95,2024-06-21,PETR4,PUT,37.31
PETRF459,CALL,43.2,2024-06-21,PETR4,CALL,37.31
PETRR459,PUT,43.2,2024-06-21,PETR4,PUT,37.31
PETRF468,CALL,43.7,2024-06-21,PETR4,CALL,37.31
PETRR468,PUT,43.7,2024-06-21,PETR4,PUT,37.31
PETRF469,CALL,44.2,2024-06-21,PETR4,CALL,37.31
PETRR469,PUT,44.2,2024-06-21,PETR4,PUT,37.31
PETRF478,CALL,44.7,2024-06-21,PETR4,CALL,37.31
PETRR478,PUT,44.7,2024-06-21,PETR4,PUT,37.31
PETRF580,CALL,44.95,2024-06-21,PETR4,CALL,37.31
PETRR580,PUT,44.95,2024-06-21,PETR4,PUT,37.31
PETRF479,CALL,45.2,2024-06-21,PETR4,CALL,37.31
PETRR479,PUT,45.2,2024-06-21,PETR4,PUT,37.31
PETRF483,CALL,45.45,2024-06-21,PETR4,CALL,37.31
PETRR483,PUT,45.45,2024-06-21,PETR4,PUT,37.31
PETRF488,CALL,45.7,2024-06-21,PETR4,CALL,37.31
PETRR488,PUT,45.7,2024-06-21,PETR4,PUT,37.31
PETRF489,CALL,46.2,2024-06-21,PETR4,CALL,37.31
PETRR489,PUT,46.2,2024-06-21,PETR4,PUT,37.31
PETRF498,CALL,46.7,2024-06-21,PETR4,CALL,37.31
PETRR498,PUT,46.7,2024-06-21,PETR4,PUT,37.31
PETRF615,CALL,48.45,2024-06-21,PETR4,CALL,37.31
PETRR615,PUT,48.45,2024-06-21,PETR4,PUT,37.31
PETRF507,CALL,48.95,2024-06-21,PETR4,CALL,37.31
PETRR507,PUT,48.95,2024-06-21,PETR4,PUT,37.31
PETRF710,CALL,57.95,2024-06-21,PETR4,CALL,37.31
PETRR710,PUT,57.95,2024-06-21,PETR4,PUT,37.31
PETRF613,CALL,58.45,2024-06-21,PETR4,CALL,37.31
PETRR613,PUT,58.45,2024-06-21,PETR4,PUT,37.31
PETRF642,CALL,61.45,2024-06-21,PETR4,CALL,37.31
PETRR642,PUT,61.45,2024-06-21,PETR4,PUT,37.31
PETRF858,CALL,82.95,2024-06-21,PETR4,CALL,37.31
PETRR858,PUT,82.95,2024-06-21,PETR4,PUT,37.31
PETRF315W4,CALL,31.5,2024-06-28,PETR4,CALL,37.31
PETRR315W4,PUT,31.5,2024-06-28,PETR4,PUT,37.31
PETRF320W4,CALL,32.0,2024-06-28,PETR4,CALL,37.31
PETRR320W4,PUT,32.0,2024-06-28,PETR4,PUT,37.31
PETRF325W4,CALL,32.5,2024-06-28,PETR4,CALL,37.31
PETRR325W4,PUT,32.5,2024-06-28,PETR4,PUT,37.31
PETRF330W4,CALL,33.0,2024-06-28,PETR4,CALL,37.31
PETRR330W4,PUT,33.0,2024-06-28,PETR4,PUT,37.31
PETRF335W4,CALL,33.5,2024-06-28,PETR4,CALL,37.31
PETRR335W4,PUT,33.5,2024-06-28,PETR4,PUT,37.31
PETRF340W4,CALL,34.0,2024-06-28,PETR4,CALL,37.31
PETRR340W4,PUT,34.0,2024-06-28,PETR4,PUT,37.31
PETRF345W4,CALL,34.5,2024-06-28,PETR4,CALL,37.31
PETRR345W4,PUT,34.5,2024-06-28,PETR4,PUT,37.31
PETRF350W4,CALL,35.0,2024-06-28,PETR4,CALL,37.31
PETRR350W4,PUT,35.0,2024-06-28,PETR4,PUT,37.31
PETRF355W4,CALL,35.5,2024-06-28,PETR4,CALL,37.31
PETRR355W4,PUT,35.5,2024-06-28,PETR4,PUT,37.31
PETRF360W4,CALL,36.0,2024-06-28,PETR4,CALL,37.31
PETRR360W4,PUT,36.0,2024-06-28,PETR4,PUT,37.31
PETRF365W4,CALL,36.5,2024-06-28,PETR4,CALL,37.31
PETRR365W4,PUT,36.5,2024-06-28,PETR4,PUT,37.31
PETRF370W4,CALL,37.0,2024-06-28,PETR4,CALL,37.31
PETRR370W4,PUT,37.0,2024-06-28,PETR4,PUT,37.31
PETRF375W4,CALL,37.5,2024-06-28,PETR4,CALL,37.31
PETRR375W4,PUT,37.5,2024-06-28,PETR4,PUT,37.31
PETRF380W4,CALL,38.0,2024-06-28,PETR4,CALL,37.31
PETRR380W4,PUT,38.0,2024-06-28,PETR4,PUT,37.31
PETRF385W4,CALL,38.5,2024-06-28,PETR4,CALL,37.31
PETRR385W4,PUT,38.5,2024-06-28,PETR4,PUT,37.31
PETRF390W4,CALL,39.0,2024-06-28,PETR4,CALL,37.31
PETRR390W4,PUT,39.0,2024-06-28,PETR4,PUT,37.31
PETRF395W4,CALL,39.5,2024-06-28,PETR4,CALL,37.31
PETRR395W4,PUT,39.5,2024-06-28,PETR4,PUT,37.31
PETRF400W4,CALL,40.0,2024-06-28,PETR4,CALL,37.31
PETRR400W4,PUT,40.0,2024-06-28,PETR4,PUT,37.31
PETRF405W4,CALL,40.5,2024-06-28,PETR4,CALL,37.31
PETRR405W4,PUT,40.5,2024-06-28,PETR4,PUT,37.31
PETRF410W4,CALL,41.0,2024-06-28,PETR4,CALL,37.31
PETRR410W4,PUT,41.0,2024-06-28,PETR4,PUT,37.31
PETRF415W4,CALL,41.5,2024-06-28,PETR4,CALL,37.31
PETRR415W4,PUT,41.5,2024-06-28,PETR4,PUT,37.31
PETRF420W4,CALL,42.0,2024-06-28,PETR4,CALL,37.31
PETRR420W4,PUT,42.0,2024-06-28,PETR4,PUT,37.31
PETRF425W4,CALL,42.5,2024-06-28,PETR4,CALL,37.31
PETRR425W4,PUT,42.5,2024-06-28,PETR4,PUT,37.31
PETRF430W4,CALL,43.0,2024-06-28,PETR4,CALL,37.31
PETRR430W4,PUT,43.0,2024-06-28,PETR4,PUT,37.31
PETRF435W4,CALL,43.5,2024-06-28,PETR4,CALL,37.31
PETRR435W4,PUT,43.5,2024-06-28,PETR4,PUT,37.31
PETRF440W4,CALL,44.0,2024-06-28,PETR4,CALL,37.31
PETRR440W4,PUT,44.0,2024-06-28,PETR4,PUT,37.31
PETRF445W4,CALL,44.5,2024-06-28,PETR4,CALL,37.31
PETRR445W4,PUT,44.5,2024-06-28,PETR4,PUT,37.31
PETRF450W4,CALL,45.0,2024-06-28,PETR4,CALL,37.31
PETRR450W4,PUT,45.0,2024-06-28,PETR4,PUT,37.31
PETRF455W4,CALL,45.5,2024-06-28,PETR4,CALL,37.31
PETRR455W4,PUT,45.5,2024-06-28,PETR4,PUT,37.31
PETRF460W4,CALL,46.0,2024-06-28,PETR4,CALL,37.31
PETRR460W4,PUT,46.0,2024-06-28,PETR4,PUT,37.31
PETRF470W4,CALL,47.0,2024-06-28,PETR4,CALL,37.31
PETRR470W4,PUT,47.0,2024-06-28,PETR4,PUT,37.31
PETRF475W4,CALL,47.5,2024-06-28,PETR4,CALL,37.31
PETRR475W4,PUT,47.5,2024-06-28,PETR4,PUT,37.31
PETRF480W4,CALL,48.0,2024-06-28,PETR4,CALL,37.31
PETRR480W4,PUT,48.0,2024-06-28,PETR4,PUT,37.31
PETRF485W4,CALL,48.5,2024-06-28,PETR4,CALL,37.31
PETRR485W4,PUT,48.5,2024-06-28,PETR4,PUT,37.31
PETRF490W4,CALL,49.0,2024-06-28,PETR4,CALL,37.31
PETRR490W4,PUT,49.0,2024-06-28,PETR4,PUT,37.31
PETRF495W4,CALL,49.5,2024-06-28,PETR4,CALL,37.31
PETRR495W4,PUT,49.5,2024-06-28,PETR4,PUT,37.31
PETRF500W4,CALL,50.0,2024-06-28,PETR4,CALL,37.31
PETRR500W4,PUT,50.0,2024-06-28,PETR4,PUT,37.31
PETRF510W4,CALL,51.0,2024-06-28,PETR4,CALL,37.31
PETRR510W4,PUT,51.0,2024-06-28,PETR4,PUT,37.31
PETRF520W4,CALL,52.0,2024-06-28,PETR4,CALL,37.31
PETRR520W4,PUT,52.0,2024-06-28,PETR4,PUT,37.31
PETRF540W4,CALL,54.0,2024-06-28,PETR4,CALL,37.31
PETRR540W4,PUT,54.0,2024-06-28,PETR4,PUT,37.31
PETRF550W4,CALL,55.0,2024-06-28,PETR4,CALL,37.31
PETRR550W4,PUT,55.0,2024-06-28,PETR4,PUT,37.31
PETRG777,CALL,2.52,2024-07-19,PETR4,CALL,37.31
PETRS777,PUT,2.52,2024-07-19,PETR4,PUT,37.31
PETRG787,CALL,2.62,2024-07-19,PETR4,CALL,37.31
PETRS787,PUT,2.62,2024-07-19,PETR4,PUT,37.31
PETRG797,CALL,2.72,2024-07-19,PETR4,CALL,37.31
PETRS797,PUT,2.72,2024-07-19,PETR4,PUT,37.31
PETRG136,CALL,13.62,2024-07-19,PETR4,CALL,37.31
PETRS136,PUT,13.62,2024-07-19,PETR4,PUT,37.31
PETRG141,CALL,14.12,2024-07-19,PETR4,CALL,37.31
PETRS141,PUT,14.12,2024-07-19,PETR4,PUT,37.31
PETRG220,CALL,15.12,2024-07-19,PETR4,CALL,37.31
PETRS220,PUT,15.12,2024-07-19,PETR4,PUT,37.31
PETRG22,CALL,15.62,2024-07-19,PETR4,CALL,37.31
PETRS22,PUT,15.62,2024-07-19,PETR4,PUT,37.31
PETRG290,CALL,15.87,2024-07-19,PETR4,CALL,37.31
PETRS290,PUT,15.87,2024-07-19,PETR4,PUT,37.31
PETRG200,CALL,17.12,2024-07-19,PETR4,CALL,37.31
PETRS200,PUT,17.12,2024-07-19,PETR4,PUT,37.31
PETRG205,CALL,17.62,2024-07-19,PETR4,CALL,37.31
PETRS205,PUT,17.62,2024-07-19,PETR4,PUT,37.31
PETRG210,CALL,18.12,2024-07-19,PETR4,CALL,37.31
PETRS210,PUT,18.12,2024-07-19,PETR4,PUT,37.31
PETRG215,CALL,18.62,2024-07-19,PETR4,CALL,37.31
PETRS215,PUT,18.62,2024-07-19,PETR4,PUT,37.31
PETRG322,CALL,19.12,2024-07-19,PETR4,CALL,37.31
PETRS322,PUT,19.12,2024-07-19,PETR4,PUT,37.31
PETRG245,CALL,19.37,2024-07-19,PETR4,CALL,37.31
PETRS245,PUT,19.37,2024-07-19,PETR4,PUT,37.31
PETRG225,CALL,19.62,2024-07-19,PETR4,CALL,37.31
PETRS225,PUT,19.62,2024-07-19,PETR4,PUT,37.31
PETRG230,CALL,20.12,2024-07-19,PETR4,CALL,37.31
PETRS230,PUT,20.12,2024-07-19,PETR4,PUT,37.31
PETRG235,CALL,20.62,2024-07-19,PETR4,CALL,37.31
PETRS235,PUT,20.62,2024-07-19,PETR4,PUT,37.31
PETRG240,CALL,21.12,2024-07-19,PETR4,CALL,37.31
PETRS240,PUT,21.12,2024-07-19,PETR4,PUT,37.31
PETRG241,CALL,21.37,2024-07-19,PETR4,CALL,37.31
PETRS241,PUT,21.37,2024-07-19,PETR4,PUT,37.31
PETRG24,CALL,21.62,2024-07-19,PETR4,CALL,37.31
PETRS24,PUT,21.62,2024-07-19,PETR4,PUT,37.31
PETRG247,CALL,21.87,2024-07-19,PETR4,CALL,37.31
PETRS247,PUT,21.87,2024-07-19,PETR4,PUT,37.31
PETRG250,CALL,22.12,2024-07-19,PETR4,CALL,37.31
PETRS250,PUT,22.12,2024-07-19,PETR4,PUT,37.31
PETRG355,CALL,22.37,2024-07-19,PETR4,CALL,37.31
PETRS355,PUT,22.37,2024-07-19,PETR4,PUT,37.31
PETRG255,CALL,22.62,2024-07-19,PETR4,CALL,37.31
PETRS255,PUT,22.62,2024-07-19,PETR4,PUT,37.31
PETRG28,CALL,23.12,2024-07-19,PETR4,CALL,37.31
PETRS28,PUT,23.12,2024-07-19,PETR4,PUT,37.31
PETRG265,CALL,23.62,2024-07-19,PETR4,CALL,37.31
PETRS265,PUT,23.62,2024-07-19,PETR4,PUT,37.31
PETRG466,CALL,23.87,2024-07-19,PETR4,CALL,37.31
PETRS466,PUT,23.87,2024-07-19,PETR4,PUT,37.31
PETRG269,CALL,24.12,2024-07-19,PETR4,CALL,37.31
PETRS269,PUT,24.12,2024-07-19,PETR4,PUT,37.31
PETRG271,CALL,24.37,2024-07-19,PETR4,CALL,37.31
PETRS271,PUT,24.37,2024-07-19,PETR4,PUT,37.31
PETRG274,CALL,24.62,2024-07-19,PETR4,CALL,37.31
PETRS274,PUT,24.62,2024-07-19,PETR4,PUT,37.31
PETRG276,CALL,24.87,2024-07-19,PETR4,CALL,37.31
PETRS276,PUT,24.87,2024-07-19,PETR4,PUT,37.31
PETRG279,CALL,25.12,2024-07-19,PETR4,CALL,37.31
PETRS279,PUT,25.12,2024-07-19,PETR4,PUT,37.31
PETRG305,CALL,25.37,2024-07-19,PETR4,CALL,37.31
PETRS305,PUT,25.37,2024-07-19,PETR4,PUT,37.31
PETRG284,CALL,25.62,2024-07-19,PETR4,CALL,37.31
PETRS284,PUT,25.62,2024-07-19,PETR4,PUT,37.31
PETRG310,CALL,25.87,2024-07-19,PETR4,CALL,37.31
PETRS310,PUT,25.87,2024-07-19,PETR4,PUT,37.31
PETRG289,CALL,26.12,2024-07-19,PETR4,CALL,37.31
PETRS289,PUT,26.12,2024-07-19,PETR4,PUT,37.31
PETRG291,CALL,26.37,2024-07-19,PETR4,CALL,37.31
PETRS291,PUT,26.37,2024-07-19,PETR4,PUT,37.31
PETRG294,CALL,26.62,2024-07-19,PETR4,CALL,37.31
PETRS294,PUT,26.62,2024-07-19,PETR4,PUT,37.31
PETRG296,CALL,26.87,2024-07-19,PETR4,CALL,37.31
PETRS296,PUT,26.87,2024-07-19,PETR4,PUT,37.31
PETRG299,CALL,27.12,2024-07-19,PETR4,CALL,37.31
PETRS299,PUT,27.12,2024-07-19,PETR4,PUT,37.31
PETRG301,CALL,27.37,2024-07-19,PETR4,CALL,37.31
PETRS301,PUT,27.37,2024-07-19,PETR4,PUT,37.31
PETRG304,CALL,27.62,2024-07-19,PETR4,CALL,37.31
PETRS304,PUT,27.62,2024-07-19,PETR4,PUT,37.31
PETRG306,CALL,27.87,2024-07-19,PETR4,CALL,37.31
PETRS306,PUT,27.87,2024-07-19,PETR4,PUT,37.31
PETRG309,CALL,28.12,2024-07-19,PETR4,CALL,37.31
PETRS309,PUT,28.12,2024-07-19,PETR4,PUT,37.31
PETRG325,CALL,28.37,2024-07-19,PETR4,CALL,37.31
PETRS325,PUT,28.37,2024-07-19,PETR4,PUT,37.31
PETRG314,CALL,28.62,2024-07-19,PETR4,CALL,37.31
PETRS314,PUT,28.62,2024-07-19,PETR4,PUT,37.31
PETRG330,CALL,28.87,2024-07-19,PETR4,CALL,37.31
PETRS330,PUT,28.87,2024-07-19,PETR4,PUT,37.31
PETRG319,CALL,29.12,2024-07-19,PETR4,CALL,37.31
PETRS319,PUT,29.12,2024-07-19,PETR4,PUT,37.31
PETRG335,CALL,29.37,2024-07-19,PETR4,CALL,37.31
PETRS335,PUT,29.37,2024-07-19,PETR4,PUT,37.31
PETRG324,CALL,29.62,2024-07-19,PETR4,CALL,37.31
PETRS324,PUT,29.62,2024-07-19,PETR4,PUT,37.31
PETRG340,CALL,29.87,2024-07-19,PETR4,CALL,37.31
PETRS340,PUT,29.87,2024-07-19,PETR4,PUT,37.31
PETRG329,CALL,30.12,2024-07-19,PETR4,CALL,37.31
PETRS329,PUT,30.12,2024-07-19,PETR4,PUT,37.31
PETRG345,CALL,30.37,2024-07-19,PETR4,CALL,37.31
PETRS345,PUT,30.37,2024-07-19,PETR4,PUT,37.31
PETRG334,CALL,30.62,2024-07-19,PETR4,CALL,37.31
PETRS334,PUT,30.62,2024-07-19,PETR4,PUT,37.31
PETRG350,CALL,30.87,2024-07-19,PETR4,CALL,37.31
PETRS350,PUT,30.87,2024-07-19,PETR4,PUT,37.31
PETRG339,CALL,31.12,2024-07-19,PETR4,CALL,37.31
PETRS339,PUT,31.12,2024-07-19,PETR4,PUT,37.31
PETRG35,CALL,31.37,2024-07-19,PETR4,CALL,37.31
PETRS35,PUT,31.37,2024-07-19,PETR4,PUT,37.31
PETRG1,CALL,31.62,2024-07-19,PETR4,CALL,37.31
PETRS1,PUT,31.62,2024-07-19,PETR4,PUT,37.31
PETRG346,CALL,31.87,2024-07-19,PETR4,CALL,37.31
PETRS346,PUT,31.87,2024-07-19,PETR4,PUT,37.31
PETRG037,CALL,32.12,2024-07-19,PETR4,CALL,37.31
PETRS037,PUT,32.12,2024-07-19,PETR4,PUT,37.31
PETRG351,CALL,32.37,2024-07-19,PETR4,CALL,37.31
PETRS351,PUT,32.37,2024-07-19,PETR4,PUT,37.31
PETRG354,CALL,32.62,2024-07-19,PETR4,CALL,37.31
PETRS354,PUT,32.62,2024-07-19,PETR4,PUT,37.31
PETRG370,CALL,32.87,2024-07-19,PETR4,CALL,37.31
PETRS370,PUT,32.87,2024-07-19,PETR4,PUT,37.31
